world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
218,24128.225632,"[[ 1.98652739e-03  1.56456804e-04 -1.37914676e+00]
 [ 6.48381948e-05 -3.67205780e-03  2.77543569e+00]
 [-7.08677514e-05  4.67079714e-05  1.00909302e+00]]","[[ 5.25009485e+02  3.04316324e+01  6.33840565e+02]
 [ 3.58828571e+01 -2.61041656e+02  7.67017547e+02]
 [ 3.52100604e-02  1.42200444e-02  1.00000000e+00]]",4,"[[ 2.32487985e-03  6.52217007e-05 -1.60882210e+00]
 [ 2.02905965e-04 -4.25522059e-03  3.02203270e+00]
 [ 6.58059708e-05 -1.04034846e-04  1.03304683e+00]]","[[ 4.12012913e+02 -1.00944249e+01  6.71180766e+02]
 [ 1.08453944e+00 -2.53134654e+02  7.42198720e+02]
 [-2.61363562e-02 -2.48493589e-02  1.00000000e+00]]"
219,24128.26759,"[[ 1.98698649e-03  1.56081475e-04 -1.37940821e+00]
 [ 6.50155433e-05 -3.67261144e-03  2.77574922e+00]
 [-7.06743703e-05  4.67509947e-05  1.00894650e+00]]","[[ 5.24830252e+02  3.03748510e+01  6.33970374e+02]
 [ 3.58219327e+01 -2.60999541e+02  7.67020196e+02]
 [ 3.51032850e-02  1.42214792e-02  1.00000000e+00]]",4,"[[ 2.32532283e-03  6.47778648e-05 -1.60903300e+00]
 [ 2.03066691e-04 -4.25579056e-03  3.02237236e+00]
 [ 6.60197020e-05 -1.04043996e-04  1.03290440e+00]]","[[ 4.11874637e+02 -1.01421370e+01  6.71284965e+02]
 [ 1.03058920e+00 -2.53103545e+02  7.42209451e+02]
 [-2.62218015e-02 -2.48467557e-02  1.00000000e+00]]"
220,24128.310825,"[[ 1.98405982e-03  1.56341981e-04 -1.37768053e+00]
 [ 6.50272461e-05 -3.67160987e-03  2.77482131e+00]
 [-7.33236068e-05  4.80526012e-05  1.00962728e+00]]","[[ 5.26438452e+02  3.07131678e+01  6.33937364e+02]
 [ 3.68907949e+01 -2.60751321e+02  7.66978141e+02]
 [ 3.64764980e-02  1.46408281e-02  1.00000000e+00]]",3,"[[ 2.33042663e-03  6.51492149e-05 -1.61285528e+00]
 [ 2.03022924e-04 -4.25457932e-03  3.02151034e+00]
 [ 7.13394616e-05 -1.02823924e-04  1.02842454e+00]]","[[ 4.09422192e+02 -9.95537374e+00  6.71336580e+02]
 [-6.80803813e-01 -2.52988979e+02  7.42213700e+02]
 [-2.84687506e-02 -2.46037582e-02  1.00000000e+00]]"
221,24128.352818,"[[ 1.98475756e-03  1.56885501e-04 -1.37857624e+00]
 [ 6.55718124e-05 -3.67071659e-03  2.77319771e+00]
 [-7.26584786e-05  4.91517621e-05  1.00837278e+00]]","[[ 5.26025129e+02  3.09711691e+01  6.33968491e+02]
 [ 3.66811406e+01 -2.60590766e+02  7.66817078e+02]
 [ 3.61148612e-02  1.49337762e-02  1.00000000e+00]]",3,"[[ 2.33123983e-03  6.58793809e-05 -1.61395805e+00]
 [ 2.03439042e-04 -4.25298017e-03  3.01948727e+00]
 [ 7.22238782e-05 -1.01327885e-04  1.02670647e+00]]","[[ 4.09000326e+02 -9.65944990e+00  6.71346657e+02]
 [-9.27355947e-01 -2.52823850e+02  7.42083262e+02]
 [-2.88627350e-02 -2.42722375e-02  1.00000000e+00]]"
222,24128.393817,"[[ 1.98716891e-03  1.56374294e-04 -1.37993738e+00]
 [ 6.49536693e-05 -3.67314485e-03  2.77559731e+00]
 [-7.07540769e-05  4.65808007e-05  1.00914272e+00]]","[[ 5.24812003e+02  3.03834940e+01  6.34078157e+02]
 [ 3.58354101e+01 -2.60995798e+02  7.66858680e+02]
 [ 3.51420526e-02  1.41775281e-02  1.00000000e+00]]",4,"[[ 2.32509526e-03  6.53185627e-05 -1.60942427e+00]
 [ 2.02747209e-04 -4.25558832e-03  3.02189230e+00]
 [ 6.57246660e-05 -1.03930316e-04  1.03300084e+00]]","[[ 4.11990799e+02 -1.00721575e+01  6.71349854e+02]
 [ 1.09258113e+00 -2.53091615e+02  7.42084613e+02]
 [-2.61029849e-02 -2.48227313e-02  1.00000000e+00]]"
223,24128.435033,"[[ 1.98579749e-03  1.57137009e-04 -1.37951357e+00]
 [ 6.56876101e-05 -3.67288035e-03  2.77518393e+00]
 [-7.18401513e-05  4.74857836e-05  1.00912873e+00]]","[[ 5.25497494e+02  3.06792516e+01  6.34002715e+02]
 [ 3.63718308e+01 -2.60794372e+02  7.66926715e+02]
 [ 3.56987898e-02  1.44560616e-02  1.00000000e+00]]",3,"[[ 2.33266702e-03  6.60100259e-05 -1.61510592e+00]
 [ 2.03752580e-04 -4.25569917e-03  3.02168650e+00]
 [ 7.34346564e-05 -1.03345436e-04  1.02739778e+00]]","[[ 4.08428771e+02 -9.96876274e+00  6.71383773e+02]
 [-1.26366494e+00 -2.53021652e+02  7.42177148e+02]
 [-2.93201143e-02 -2.47387923e-02  1.00000000e+00]]"
224,24128.477373,"[[ 1.98308606e-03  1.56895380e-04 -1.37746372e+00]
 [ 6.58804959e-05 -3.66854031e-03  2.77244190e+00]
 [-7.45449931e-05  5.15698480e-05  1.00769495e+00]]","[[ 5.27048768e+02  3.14518489e+01  6.33914194e+02]
 [ 3.74804847e+01 -2.60201396e+02  7.67118320e+02]
 [ 3.70707264e-02  1.56427540e-02  1.00000000e+00]]",3,"[[ 2.32864529e-03  6.56816287e-05 -1.61202916e+00]
 [ 2.03923369e-04 -4.25102686e-03  3.01878267e+00]
 [ 6.90630608e-05 -9.84481475e-05  1.02671782e+00]]","[[ 4.10330400e+02 -9.20701445e+00  6.71322279e+02]
 [ 8.93197791e-02 -2.52427368e+02  7.42333811e+02]
 [-2.75926643e-02 -2.35850024e-02  1.00000000e+00]]"
225,24128.520411,"[[ 1.98665458e-03  1.55864897e-04 -1.37894401e+00]
 [ 6.42761518e-05 -3.67417130e-03  2.77733743e+00]
 [-7.14049947e-05  4.58178784e-05  1.01012338e+00]]","[[ 5.25167051e+02  3.01837701e+01  6.33927954e+02]
 [ 3.60146133e+01 -2.61077740e+02  7.66998500e+02]
 [ 3.54901571e-02  1.39758176e-02  1.00000000e+00]]",3,"[[ 2.33395092e-03  6.45394919e-05 -1.61475803e+00]
 [ 2.02412225e-04 -4.25721148e-03  3.02393993e+00]
 [ 7.41721142e-05 -1.05116082e-04  1.02822612e+00]]","[[ 4.08024457e+02 -1.03903821e+01  6.71331577e+02]
 [-1.62490484e+00 -2.53246773e+02  7.42228959e+02]
 [-2.95993651e-02 -2.51400266e-02  1.00000000e+00]]"
226,24128.562373,"[[ 1.98644740e-03  1.55970536e-04 -1.37870783e+00]
 [ 6.35616132e-05 -3.67016413e-03  2.77433440e+00]
 [-7.15228975e-05  4.98216867e-05  1.00712637e+00]]","[[ 5.25243502e+02  3.09254894e+01  6.33842682e+02]
 [ 3.59486267e+01 -2.60529269e+02  7.66892805e+02]
 [ 3.55227675e-02  1.50843913e-02  1.00000000e+00]]",3,"[[ 2.33377685e-03  6.47765238e-05 -1.61462831e+00]
 [ 2.01474228e-04 -4.25223625e-03  3.02048306e+00]
 [ 7.39748064e-05 -1.00210312e-04  1.02471351e+00]]","[[ 4.08041992e+02 -9.60317438e+00  6.71253352e+02]
 [-1.70942862e+00 -2.52685884e+02  7.42132640e+02]
 [-2.96240164e-02 -2.40177749e-02  1.00000000e+00]]"
227,24128.602983,"[[ 1.98700236e-03  1.55590100e-04 -1.37890935e+00]
 [ 6.41308822e-05 -3.67289594e-03  2.77618564e+00]
 [-7.09169846e-05  4.61009321e-05  1.00959908e+00]]","[[ 5.24920747e+02  3.01931706e+01  6.33911313e+02]
 [ 3.57996830e+01 -2.61121998e+02  7.66925876e+02]
 [ 3.52371535e-02  1.40443631e-02  1.00000000e+00]]",4,"[[ 2.32534380e-03  6.44315060e-05 -1.60864446e+00]
 [ 2.02061544e-04 -4.25556849e-03  3.02254604e+00]
 [ 6.58212705e-05 -1.04396729e-04  1.03329483e+00]]","[[ 4.11933118e+02 -1.02294642e+01  6.71224644e+02]
 [ 9.93202909e-01 -2.53176914e+02  7.42127575e+02]
 [-2.61399489e-02 -2.49275661e-02  1.00000000e+00]]"
228,24128.643486,"[[ 1.98461153e-03  1.55999265e-04 -1.37807419e+00]
 [ 6.57779701e-05 -3.67120637e-03  2.77417060e+00]
 [-7.29838212e-05  4.89177271e-05  1.00875747e+00]]","[[ 5.26174392e+02  3.08075853e+01  6.34088837e+02]
 [ 3.68444304e+01 -2.60604130e+02  7.67017538e+02]
 [ 3.62821322e-02  1.48664247e-02  1.00000000e+00]]",3,"[[ 2.32999812e-03  6.48091844e-05 -1.61257588e+00]
 [ 2.03622604e-04 -4.25328228e-03  3.02032764e+00]
 [ 7.07369522e-05 -1.01223717e-04  1.02763839e+00]]","[[ 4.09651272e+02 -9.73770473e+00  6.71447105e+02]
 [-4.43234746e-01 -2.52784359e+02  7.42261914e+02]
 [-2.82417907e-02 -2.42292982e-02  1.00000000e+00]]"
229,24128.685826,"[[ 1.98824122e-03  1.56774620e-04 -1.38159439e+00]
 [ 6.71779591e-05 -3.68270533e-03  2.78239482e+00]
 [-6.98029121e-05  4.00690930e-05  1.01354559e+00]]","[[ 5.24242106e+02  2.92196953e+01  6.34395960e+02]
 [ 3.57725518e+01 -2.61670318e+02  7.67102440e+02]
 [ 3.46903508e-02  1.23571276e-02  1.00000000e+00]]",3,"[[ 2.33278659e-03  6.53789660e-05 -1.61543963e+00]
 [ 2.05189607e-04 -4.26563488e-03  3.02883775e+00]
 [ 7.35335237e-05 -1.11158671e-04  1.03312881e+00]]","[[ 4.08487994e+02 -1.12427372e+01  6.71687901e+02]
 [-1.07723506e+00 -2.53793596e+02  7.42365725e+02]
 [-2.91902668e-02 -2.65065117e-02  1.00000000e+00]]"
230,24128.728842,"[[ 1.98820013e-03  1.57440316e-04 -1.38244369e+00]
 [ 6.62056318e-05 -3.67618700e-03  2.77901958e+00]
 [-7.01198557e-05  4.65048727e-05  1.00880819e+00]]","[[ 5.24331992e+02  3.04829454e+01  6.34557451e+02]
 [ 3.57478153e+01 -2.60782425e+02  7.67379584e+02]
 [ 3.47971363e-02  1.41405605e-02  1.00000000e+00]]",4,"[[ 2.32527756e-03  6.59544457e-05 -1.61101738e+00]
 [ 2.03874451e-04 -4.25976059e-03  3.02623259e+00]
 [ 6.55456588e-05 -1.04961706e-04  1.03391054e+00]]","[[ 4.12012213e+02 -1.01732522e+01  6.71765531e+02]
 [ 1.25335937e+00 -2.53032810e+02  7.42574225e+02]
 [-2.59926329e-02 -2.50427303e-02  1.00000000e+00]]"
231,24128.771036000002,"[[ 1.98755730e-03  1.57604617e-04 -1.38171494e+00]
 [ 6.73622614e-05 -3.68303792e-03  2.78277443e+00]
 [-7.04641490e-05  4.03888950e-05  1.01371386e+00]]","[[ 5.24622881e+02  2.94060673e+01  6.34349441e+02]
 [ 3.60628482e+01 -2.61558886e+02  7.67167132e+02]
 [ 3.50301674e-02  1.24652019e-02  1.00000000e+00]]",3,"[[ 2.33192906e-03  6.61939336e-05 -1.61540120e+00]
 [ 2.05495420e-04 -4.26613978e-03  3.02923769e+00]
 [ 7.26371981e-05 -1.10731975e-04  1.03342213e+00]]","[[ 4.08885281e+02 -1.10892369e+01  6.71657487e+02]
 [-7.70113677e-01 -2.53686114e+02  7.42418297e+02]
 [-2.88222562e-02 -2.64032214e-02  1.00000000e+00]]"
232,24128.815147,"[[ 1.98537639e-03  1.57355832e-04 -1.37984217e+00]
 [ 6.66749264e-05 -3.67597727e-03  2.77746052e+00]
 [-7.23160348e-05  4.64845929e-05  1.01020618e+00]]","[[ 5.25758240e+02  3.05257482e+01  6.34206505e+02]
 [ 3.66974585e+01 -2.60765574e+02  7.67073892e+02]
 [ 3.59479930e-02  1.41843149e-02  1.00000000e+00]]",3,"[[ 2.33030178e-03  6.61157411e-05 -1.61397718e+00]
 [ 2.04622789e-04 -4.25857860e-03  3.02383679e+00]
 [ 7.11026756e-05 -1.04028322e-04  1.02947433e+00]]","[[ 4.09520879e+02 -1.00464772e+01  6.71542979e+02]
 [-4.37641641e-01 -2.52960405e+02  7.42325101e+02]
 [-2.83285911e-02 -2.48677546e-02  1.00000000e+00]]"
233,24128.857748,"[[ 1.98639470e-03  1.55964424e-04 -1.37955429e+00]
 [ 6.67956096e-05 -3.67898904e-03  2.77883342e+00]
 [-7.13452267e-05  4.20317519e-05  1.01302202e+00]]","[[ 5.25214057e+02  2.95122142e+01  6.34292016e+02]
 [ 3.63363614e+01 -2.61512366e+02  7.66841462e+02]
 [ 3.54821854e-02  1.29290166e-02  1.00000000e+00]]",3,"[[ 2.33129511e-03  6.49313061e-05 -1.61385478e+00]
 [ 2.04582105e-04 -4.26068102e-03  3.02461918e+00]
 [ 7.23829895e-05 -1.08371601e-04  1.03181524e+00]]","[[ 4.09046416e+02 -1.08482675e+01  6.71586697e+02]
 [-7.88245982e-01 -2.53592764e+02  7.42138119e+02]
 [-2.87778516e-02 -2.58738412e-02  1.00000000e+00]]"
234,24128.900410000002,"[[ 1.98972358e-03  1.56516513e-04 -1.38250589e+00]
 [ 6.73228077e-05 -3.67949586e-03  2.77897395e+00]
 [-6.79740665e-05  4.19962256e-05  1.01092391e+00]]","[[ 5.23260357e+02  2.95000912e+01  6.34499327e+02]
 [ 3.50472342e+01 -2.61532823e+02  7.66868705e+02]
 [ 3.37278429e-02  1.28482791e-02  1.00000000e+00]]",3,"[[ 2.33500877e-03  6.53220299e-05 -1.61703083e+00]
 [ 2.05023161e-04 -4.26160198e-03  3.02511672e+00]
 [ 7.62900376e-05 -1.09134052e-04  1.02974813e+00]]","[[ 4.07278527e+02 -1.09599482e+01  6.71753642e+02]
 [-1.97345617e+00 -2.53689846e+02  7.42172026e+02]
 [-3.03828329e-02 -2.60744014e-02  1.00000000e+00]]"
235,24128.942765,"[[ 1.98367601e-03  1.50977268e-04 -1.37461347e+00]
 [ 6.59061914e-05 -3.67256077e-03  2.77521012e+00]
 [-7.40128456e-05  3.97580503e-05  1.01647091e+00]]","[[ 5.26843644e+02  2.85281014e+01  6.34582739e+02]
 [ 3.73390549e+01 -2.62450739e+02  7.67048722e+02]
 [ 3.69008781e-02  1.23426805e-02  1.00000000e+00]]",3,"[[ 2.32466939e-03  5.54766669e-05 -1.60294987e+00]
 [ 2.03418275e-04 -4.26712672e-03  3.03074094e+00]
 [ 6.57592206e-05 -1.15676756e-04  1.04168585e+00]]","[[ 4.12289036e+02 -1.28522308e+01  6.71824845e+02]
 [ 1.26863844e+00 -2.54455567e+02  7.42279899e+02]
 [-2.58859747e-02 -2.74453588e-02  1.00000000e+00]]"
236,24128.986714,"[[ 1.98855501e-03  1.57180597e-04 -1.38252413e+00]
 [ 6.71907334e-05 -3.67631669e-03  2.77752384e+00]
 [-6.92066897e-05  4.49923928e-05  1.00940455e+00]]","[[ 5.23944250e+02  3.01677758e+01  6.34605674e+02]
 [ 3.55199609e+01 -2.61104421e+02  7.67116573e+02]
 [ 3.43393728e-02  1.37066200e-02  1.00000000e+00]]",4,"[[ 2.32516820e-03  6.60456045e-05 -1.61101402e+00]
 [ 2.04634900e-04 -4.25864818e-03  3.02398325e+00]
 [ 6.63445595e-05 -1.06105077e-04  1.03419974e+00]]","[[ 4.11819514e+02 -1.03506130e+01  6.71772641e+02]
 [ 1.11022398e+00 -2.53295137e+02  7.42360308e+02]
 [-2.63045743e-02 -2.53231481e-02  1.00000000e+00]]"
237,24129.029218,"[[ 1.98814059e-03  1.57112622e-04 -1.38199466e+00]
 [ 6.81534967e-05 -3.68215413e-03  2.78110700e+00]
 [-6.95706326e-05  4.01775810e-05  1.01332514e+00]]","[[ 5.24181579e+02  2.92894809e+01  6.34504111e+02]
 [ 3.58112902e+01 -2.61682658e+02  7.67037603e+02]
 [ 3.45682069e-02  1.23864133e-02  1.00000000e+00]]",3,"[[ 2.33177636e-03  6.58975161e-05 -1.61531028e+00]
 [ 2.05981391e-04 -4.26394218e-03  3.02685375e+00]
 [ 7.30288772e-05 -1.10336548e-04  1.03284755e+00]]","[[ 4.08796220e+02 -1.10651063e+01  6.71759541e+02]
 [-8.33692713e-01 -2.53746483e+02  7.42323320e+02]
 [-2.89935487e-02 -2.63247357e-02  1.00000000e+00]]"
238,24129.073911,"[[ 1.98912815e-03  1.57454392e-04 -1.38317086e+00]
 [ 6.79960891e-05 -3.67603855e-03  2.77674323e+00]
 [-6.84265813e-05  4.63990384e-05  1.00783369e+00]]","[[ 5.23524372e+02  3.04344089e+01  6.34643517e+02]
 [ 3.53049597e+01 -2.60837386e+02  7.67101997e+02]
 [ 3.39191546e-02  1.40748683e-02  1.00000000e+00]]",4,"[[ 2.32574807e-03  6.62919751e-05 -1.61165251e+00]
 [ 2.05474468e-04 -4.25849166e-03  3.02325128e+00]
 [ 6.71293608e-05 -1.04687741e-04  1.03261730e+00]]","[[ 4.11471776e+02 -1.01097036e+01  6.71801348e+02]
 [ 9.30404383e-01 -2.53059840e+02  7.42349536e+02]
 [-2.66550206e-02 -2.49982302e-02  1.00000000e+00]]"
239,24129.121326,"[[ 1.98477338e-03  1.41532051e-04 -1.36867515e+00]
 [ 6.73174230e-05 -3.68542480e-03  2.78433540e+00]
 [-7.35488150e-05  2.88549934e-05  1.02456063e+00]]","[[ 5.26508181e+02  2.51904307e+01  6.34886838e+02]
 [ 3.73765170e+01 -2.63897795e+02  7.67095926e+02]
 [ 3.67431196e-02  9.24054194e-03  1.00000000e+00]]",3,"[[ 2.32583466e-03  4.52351289e-05 -1.59668209e+00]
 [ 2.05270303e-04 -4.28132787e-03  3.04025987e+00]
 [ 6.64733771e-05 -1.27672235e-04  1.05010245e+00]]","[[ 4.12129858e+02 -1.56868963e+01  6.72060716e+02]
 [ 1.35031406e+00 -2.55695323e+02  7.42343046e+02]
 [-2.59243904e-02 -3.00946183e-02  1.00000000e+00]]"
240,24129.165957,"[[ 1.98798247e-03  1.57708666e-04 -1.38269732e+00]
 [ 6.76602277e-05 -3.67631721e-03  2.77646922e+00]
 [-6.94899881e-05  4.51576452e-05  1.00947251e+00]]","[[ 5.24177426e+02  3.02825714e+01  6.34688002e+02]
 [ 3.56925125e+01 -2.61059909e+02  7.66912155e+02]
 [ 3.44866183e-02  1.37628178e-02  1.00000000e+00]]",4,"[[ 2.32416024e-03  6.68134661e-05 -1.61100932e+00]
 [ 2.04883321e-04 -4.25816363e-03  3.02273585e+00]
 [ 6.58169080e-05 -1.05803413e-04  1.03430938e+00]]","[[ 4.12139376e+02 -1.02261328e+01  6.71821497e+02]
 [ 1.30829097e+00 -2.53263912e+02  7.42193384e+02]
 [-2.60921135e-02 -2.52565957e-02  1.00000000e+00]]"
241,24129.210271,"[[ 1.98793928e-03  1.57972992e-04 -1.38239727e+00]
 [ 6.71628845e-05 -3.67415079e-03  2.77527051e+00]
 [-6.91350635e-05  4.58877799e-05  1.00866894e+00]]","[[ 5.24068781e+02  3.04565710e+01  6.34446054e+02]
 [ 3.54925310e+01 -2.61067023e+02  7.66947765e+02]
 [ 3.43054630e-02  1.39643470e-02  1.00000000e+00]]",4,"[[ 2.32460848e-03  6.70569639e-05 -1.61105857e+00]
 [ 2.04508090e-04 -4.25609344e-03  3.02153369e+00]
 [ 6.65097710e-05 -1.04957785e-04  1.03322977e+00]]","[[ 4.11849964e+02 -1.00740091e+01  6.71635095e+02]
 [ 1.04389289e+00 -2.53243985e+02  7.42203748e+02]
 [-2.64050485e-02 -2.50766176e-02  1.00000000e+00]]"
242,24129.260163,"[[ 1.98416842e-03  1.56556772e-04 -1.37802097e+00]
 [ 6.62629190e-05 -3.67810398e-03  2.78045163e+00]
 [-7.32210376e-05  3.95106730e-05  1.01610001e+00]]","[[ 5.26408578e+02  2.92164202e+01  6.33960444e+02]
 [ 3.70695497e+01 -2.62058192e+02  7.67368110e+02]
 [ 3.64920175e-02  1.22953961e-02  1.00000000e+00]]",3,"[[ 2.33042762e-03  6.50031239e-05 -1.61289497e+00]
 [ 2.04850787e-04 -4.26322595e-03  3.02810831e+00]
 [ 7.14008948e-05 -1.13264882e-04  1.03616655e+00]]","[[ 4.09554407e+02 -1.15927840e+01  6.71390569e+02]
 [-3.97057651e-01 -2.54298097e+02  7.42546429e+02]
 [-2.82652668e-02 -2.69988534e-02  1.00000000e+00]]"
243,24129.318071,"[[ 1.98513074e-03  1.55634060e-04 -1.37649947e+00]
 [ 6.44193072e-05 -3.67275887e-03  2.77945575e+00]
 [-7.22464352e-05  4.25048606e-05  1.01310794e+00]]","[[ 5.25828941e+02  2.96101933e+01  6.33203053e+02]
 [ 3.64432194e+01 -2.61843889e+02  7.67882224e+02]
 [ 3.59687761e-02  1.30971918e-02  1.00000000e+00]]",4,"[[ 2.32517776e-03  6.35900703e-05 -1.60687221e+00]
 [ 2.03835974e-04 -4.25931259e-03  3.02741877e+00]
 [ 6.52460632e-05 -1.09692143e-04  1.03772337e+00]]","[[ 4.12227536e+02 -1.11199526e+01  6.70758456e+02]
 [ 1.41158953e+00 -2.53890255e+02  7.42876557e+02]
 [-2.57692795e-02 -2.61382114e-02  1.00000000e+00]]"
244,24129.364628,"[[ 1.97786305e-03  1.59767861e-04 -1.36663644e+00]
 [ 5.98758839e-05 -3.66176117e-03  2.77847002e+00]
 [-7.59233844e-05  4.48151161e-05  1.01327826e+00]]","[[ 5.28803840e+02  3.07686704e+01  6.28842831e+02]
 [ 3.74545942e+01 -2.62046130e+02  7.69062320e+02]
 [ 3.79659239e-02  1.38951855e-02  1.00000000e+00]]",4,"[[ 2.32628135e-03  6.63724358e-05 -1.60210988e+00]
 [ 2.04149534e-04 -4.25710721e-03  3.02894218e+00]
 [ 6.63842785e-05 -1.08422482e-04  1.03630279e+00]]","[[ 4.11751298e+02 -1.05803295e+01  6.67486414e+02]
 [ 1.05745923e+00 -2.53820999e+02  7.43511748e+02]
 [-2.62656445e-02 -2.58780884e-02  1.00000000e+00]]"
245,24129.4061,"[[ 1.97571507e-03  1.60236465e-04 -1.35960126e+00]
 [ 5.74755400e-05 -3.65684347e-03  2.77942240e+00]
 [-7.61104186e-05  4.65053108e-05  1.01181928e+00]]","[[ 5.29344035e+02  3.11523647e+01  6.25715731e+02]
 [ 3.72815165e+01 -2.62035261e+02  7.69895066e+02]
 [ 3.81044407e-02  1.43870067e-02  1.00000000e+00]]",4,"[[ 2.33126504e-03  6.54160662e-05 -1.59931897e+00]
 [ 2.05758986e-04 -4.25935352e-03  3.03185252e+00]
 [ 7.05034720e-05 -1.07636094e-04  1.03317931e+00]]","[[ 4.09763756e+02 -1.05155816e+01  6.65155248e+02]
 [-1.17689290e-01 -2.53579038e+02  7.43942519e+02]
 [-2.79742681e-02 -2.57001585e-02  1.00000000e+00]]"
246,24129.448953,"[[ 1.97154656e-03  1.56747394e-04 -1.34833777e+00]
 [ 5.11039038e-05 -3.64818640e-03  2.78033540e+00]
 [-7.85947103e-05  5.05079097e-05  1.01000080e+00]]","[[ 5.31221132e+02  3.14442342e+01  6.22613367e+02]
 [ 3.75156791e+01 -2.61824944e+02  7.70835989e+02]
 [ 3.94616839e-02  1.55401670e-02  1.00000000e+00]]",3,"[[ 2.34405322e-03  6.05042418e-05 -1.59902920e+00]
 [ 2.02755401e-04 -4.25339378e-03  3.03228278e+00]
 [ 8.17470744e-05 -1.00630447e-04  1.02072650e+00]]","[[ 4.04350857e+02 -9.93270686e+00  6.62947028e+02]
 [-4.09943839e+00 -2.52778974e+02  7.44511097e+02]
 [-3.27874585e-02 -2.41252591e-02  1.00000000e+00]]"
247,24129.490939,"[[ 1.96754473e-03  1.52965589e-04 -1.33759131e+00]
 [ 4.38531673e-05 -3.64959364e-03  2.78915951e+00]
 [-8.09504199e-05  4.54752407e-05  1.01508315e+00]]","[[ 5.33079249e+02  3.00663207e+01  6.19833366e+02]
 [ 3.76069909e+01 -2.62811398e+02  7.71686234e+02]
 [ 4.08270021e-02  1.41715413e-02  1.00000000e+00]]",4,"[[ 2.33691517e-03  5.52295106e-05 -1.58539484e+00]
 [ 1.98875734e-04 -4.26513856e-03  3.04574090e+00]
 [ 7.37870995e-05 -1.09790222e-04  1.03302508e+00]]","[[ 4.08047723e+02 -1.17262418e+01  6.60808592e+02]
 [-1.93348181e+00 -2.53659054e+02  7.44913594e+02]
 [-2.93515965e-02 -2.61213780e-02  1.00000000e+00]]"
248,24129.530387,"[[ 1.96238596e-03  1.47138031e-04 -1.32320720e+00]
 [ 3.13317943e-05 -3.64790701e-03  2.79775789e+00]
 [-8.50575530e-05  4.45412576e-05  1.01803134e+00]]","[[ 5.35834976e+02  2.91389464e+01  6.16382771e+02]
 [ 3.76740495e+01 -2.63181063e+02  7.72242894e+02]
 [ 4.31212288e-02  1.39493770e-02  1.00000000e+00]]",4,"[[ 2.33965932e-03  4.80932528e-05 -1.57585813e+00]
 [ 1.89271406e-04 -4.26927007e-03  3.05633414e+00]
 [ 7.43091074e-05 -1.10298696e-04  1.03326837e+00]]","[[ 4.07511294e+02 -1.24149915e+01  6.58226237e+02]
 [-3.15524354e+00 -2.53516948e+02  7.45072927e+02]
 [-2.96436248e-02 -2.61694276e-02  1.00000000e+00]]"
249,24129.571291,"[[ 1.96216907e-03  1.45441246e-04 -1.31967114e+00]
 [ 2.62331371e-05 -3.64778888e-03  2.80242100e+00]
 [-8.53672261e-05  4.54048384e-05  1.01744186e+00]]","[[ 5.36020868e+02  2.90303074e+01  6.15284423e+02]
 [ 3.71332177e+01 -2.63040451e+02  7.72676800e+02]
 [ 4.33170568e-02  1.41743195e-02  1.00000000e+00]]",4,"[[ 2.34320309e-03  4.54322548e-05 -1.57439381e+00]
 [ 1.85550785e-04 -4.27250173e-03  3.06239499e+00]
 [ 7.63750604e-05 -1.09763996e-04  1.03159683e+00]]","[[ 4.06332567e+02 -1.25695495e+01  6.57447153e+02]
 [-4.23931915e+00 -2.53247879e+02  7.45320898e+02]
 [-3.05342144e-02 -2.60154919e-02  1.00000000e+00]]"
250,24129.615863,"[[ 1.96329718e-03  1.41137604e-04 -1.31616102e+00]
 [ 2.11969926e-05 -3.64933241e-03  2.80893633e+00]
 [-8.62590706e-05  4.50825493e-05  1.01816990e+00]]","[[ 5.36052847e+02  2.83267309e+01  6.14793149e+02]
 [ 3.68148497e+01 -2.63046044e+02  7.73283379e+02]
 [ 4.37841594e-02  1.40469913e-02  1.00000000e+00]]",4,"[[ 2.34681397e-03  4.00737308e-05 -1.57203862e+00]
 [ 1.81276919e-04 -4.27653423e-03  3.07020629e+00]
 [ 7.67192129e-05 -1.10505259e-04  1.03199775e+00]]","[[ 4.05645634e+02 -1.31789320e+01  6.57126082e+02]
 [-4.82565459e+00 -2.53150162e+02  7.45774010e+02]
 [-3.06726191e-02 -2.61273310e-02  1.00000000e+00]]"
251,24129.655837000002,"[[ 1.96328588e-03  1.39864217e-04 -1.31480247e+00]
 [ 1.80487622e-05 -3.64683726e-03  2.81345831e+00]
 [-8.75412573e-05  4.66522073e-05  1.01766261e+00]]","[[ 5.36489592e+02  2.84367842e+01  6.14518141e+02]
 [ 3.69519448e+01 -2.62884959e+02  7.74520330e+02]
 [ 4.44558769e-02  1.44974919e-02  1.00000000e+00]]",3,"[[ 2.36305940e-03  3.74013524e-05 -1.58084398e+00]
 [ 1.78699633e-04 -4.27364924e-03  3.07439995e+00]
 [ 9.03352741e-05 -1.07280627e-04  1.02075922e+00]]","[[ 3.99041623e+02 -1.30043282e+01  6.57160905e+02]
 [-9.43217045e+00 -2.52822996e+02  7.46863906e+02]
 [-3.63057447e-02 -2.54205492e-02  1.00000000e+00]]"
